file,author1,author2,time1,time2
.appveyor.yml,XhmikosR,Michael[tm] Smith,2018-10-06 11:19:19+03:00,2018-10-07 00:20:49+09:00
.appveyor.yml,Michael[tm] Smith,Nick Schonning,2019-04-22 15:01:17+09:00,2019-04-23 10:03:16+09:00
.appveyor.yml,Nick Schonning,XhmikosR,2019-04-23 10:03:16+09:00,2019-04-23 18:54:17+09:00
.cvsignore,hsivonen@9049286f-c432-0410-bfe8-c119560dd519,hsivonen@c6dcca6c-c432-0410-a79e-3fbb6554aff1,2007-05-28 11:09:11+00:00,2007-05-28 11:16:55+00:00
.cvsignore,hsivonen@c6dcca6c-c432-0410-a79e-3fbb6554aff1,hsivonen@5bfc576b-c432-0410-be1c-015b6bc4b1a2,2007-05-28 11:16:55+00:00,2007-05-28 12:04:07+00:00
.cvsignore,hsivonen@c6dcca6c-c432-0410-a79e-3fbb6554aff1,hsivonen@5bfc576b-c432-0410-be1c-015b6bc4b1a2,2007-05-31 07:54:49+00:00,2007-05-31 07:54:56+00:00
.cvsignore,hsivonen@5bfc576b-c432-0410-be1c-015b6bc4b1a2,hsivonen@9049286f-c432-0410-bfe8-c119560dd519,2007-05-31 07:54:56+00:00,2007-05-31 07:55:15+00:00
.github/workflows/build.yml,dependabot[bot],Michael[tm] Smith,2021-09-06 04:11:05+00:00,2021-09-07 10:29:29+09:00
.github/workflows/build.yml,dependabot[bot],XhmikosR,2021-09-13 13:36:36+09:00,2021-09-13 22:12:52+09:00
.github/workflows/build.yml,Geertjan Wielenga,Michael[tm] Smith,2021-09-27 12:23:14+09:00,2021-09-27 12:40:12+09:00
.github/workflows/build.yml,Michael[tm] Smith,dependabot[bot],2022-04-11 16:39:26+09:00,2022-04-11 16:03:24-04:00
.hgignore,mike@w3.org,sideshowbarker,2010-12-03 14:44:18+09:00,2010-12-03 14:54:54+09:00
.hgtags,(no author)@9049286f-c432-0410-bfe8-c119560dd519,(no author)@c6dcca6c-c432-0410-a79e-3fbb6554aff1,2007-05-28 11:09:11+00:00,2007-05-28 11:16:55+00:00
.hgtags,(no author)@c6dcca6c-c432-0410-a79e-3fbb6554aff1,(no author)@5bfc576b-c432-0410-be1c-015b6bc4b1a2,2007-05-28 11:16:55+00:00,2007-05-28 12:04:07+00:00
.settings/org.eclipse.jdt.core.prefs,Ville Skyttä,Michael[tm] Smith,2016-01-15 22:48:04+09:00,2016-01-16 04:37:42+09:00
.travis.yml,Michael[tm] Smith,XhmikosR,2018-10-05 11:21:54+09:00,2018-10-05 12:13:05+09:00
.travis.yml,Michael[tm] Smith,XhmikosR,2019-04-23 16:35:04+09:00,2019-04-23 18:54:17+09:00
.travis.yml,XhmikosR,Michael[tm] Smith,2019-04-23 18:54:17+09:00,2019-04-23 18:58:11+09:00
.travis.yml,Michael[tm] Smith,XhmikosR,2019-04-24 11:02:30+09:00,2019-04-24 10:30:01+03:00
.travis.yml,XhmikosR,Michael[tm] Smith,2019-04-24 10:30:01+03:00,2019-04-24 17:04:41+09:00
CHANGELOG.md,Michael[tm] Smith,Chris Rebert,2015-12-31 23:08:49+09:00,2016-01-01 10:43:38+09:00
CHANGELOG.md,Robert Linder,Michael[tm] Smith,2018-08-26 11:59:53+09:00,2018-08-26 16:10:23+09:00
Dockerfile,Andrew Pitt,Jim Sellers,2020-10-02 09:09:29+09:00,2020-10-02 12:20:36+09:00
README,inkedblade@e7398766-c432-0410-9565-638d39ca0058,fantasai@e7398766-c432-0410-9565-638d39ca0058,2005-07-19 08:23:02+00:00,2005-07-19 08:33:32+00:00
README,fantasai@e7398766-c432-0410-9565-638d39ca0058,inkedblade@e7398766-c432-0410-9565-638d39ca0058,2005-07-19 08:33:32+00:00,2005-07-19 09:04:41+00:00
README,inkedblade@e7398766-c432-0410-9565-638d39ca0058,fantasai@e7398766-c432-0410-9565-638d39ca0058,2005-07-19 09:53:26+00:00,2005-07-19 10:27:30+00:00
README,hsivonen@5bfc576b-c432-0410-be1c-015b6bc4b1a2,hsivonen@9049286f-c432-0410-bfe8-c119560dd519,2007-05-28 10:21:45+00:00,2007-05-28 10:28:17+00:00
README,hsivonen@9049286f-c432-0410-bfe8-c119560dd519,hsivonen@c6dcca6c-c432-0410-a79e-3fbb6554aff1,2007-05-28 10:28:17+00:00,2007-05-28 10:34:16+00:00
