author,timestamp,file
Liang Chen,2025-02-03 02:19:54+08:00,README.md
Liang Chen,2025-02-03 02:39:07+08:00,README.md
Liang Chen,2025-02-03 02:40:44+08:00,README.md
Liang Chen,2025-02-03 02:52:54+08:00,README.md
Liang Chen,2025-02-03 04:01:51+08:00,README.md
Vinci,2025-02-02 20:32:53+00:00,README.md
Vinci,2025-02-02 20:32:53+00:00,images/ood.png
Vinci,2025-02-02 20:32:53+00:00,images/super_ood.png
Vinci,2025-02-02 20:36:54+00:00,README.md
Vinci,2025-02-02 20:47:55+00:00,README.md
Vinci,2025-02-02 20:55:05+00:00,README.md
Vinci,2025-02-02 21:15:20+00:00,README.md
Vinci,2025-02-02 21:15:34+00:00,images/training.png
Vinci,2025-02-02 21:15:44+00:00,README.md
Liang Chen,2025-02-03 05:26:30+08:00,README.md
Liang Chen,2025-02-03 05:27:58+08:00,README.md
Liang Chen,2025-02-03 05:32:29+08:00,README.md
Vinci,2025-02-02 21:38:56+00:00,README.md
Vinci,2025-02-02 21:38:56+00:00,images/ood.png
Liang Chen,2025-02-03 05:40:33+08:00,README.md
Liang Chen,2025-02-03 06:29:56+08:00,README.md
Liang Chen,2025-02-03 06:33:30+08:00,README.md
Liang Chen,2025-02-03 11:41:40+08:00,README.md
Liang Chen,2025-02-03 12:18:23+08:00,README.md
Vinci,2025-02-03 04:56:58+00:00,README copy.md
Vinci,2025-02-03 04:56:58+00:00,README.md
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/.gitignore
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/LICENSE
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/Makefile
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/README.md
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/assets/lmm_r1.png
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/assets/plan-of-attack.png
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/configs/ddp.yaml
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/configs/zero2.yaml
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/configs/zero3.yaml
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/create_vision_cot_data.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/lmms_eval_qwen2vl.sh
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/prepare_hf_data.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/train_aria_moe.sh
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/train_qwen2_vl.sh
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/zero2.json
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/zero3.json
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/zero3.yaml
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/local_scripts/zero3_offload.json
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/run_grpo.sh
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/setup.cfg
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/setup.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/slurm/evaluate.slurm
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/slurm/generate.slurm
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/slurm/sft.slurm
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/src/open_r1/__init__.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/src/open_r1/evaluate.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/src/open_r1/generate.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/src/open_r1/grpo.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/src/open_r1/sft.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/src/open_r1/trainer/__init__.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/src/open_r1/trainer/grpo_trainer.py
Vinci,2025-02-03 04:56:58+00:00,src/open-r1-multimodal/temp_image.png
Vinci,2025-02-03 04:56:58+00:00,src/scripts/rollout_log_2b.txt
Vinci,2025-02-03 04:56:58+00:00,src/scripts/run_grpo_clevr.sh
Vinci,2025-02-03 05:00:04+00:00,README copy.md
